Latitude,Longitude,Date,Time
-9.5885,66.0110833333333,2025-02-21,23:49:53
-9.56678333333333,65.9963166666667,2025-02-22,04:59:59
-9.54655,65.9758166666667,2025-02-22,10:14:53
-9.52765,65.96315,2025-02-22,15:15:59
-9.50376666666667,65.9462666666667,2025-02-22,20:23:28
-9.4803,65.9311333333333,2025-02-23,01:35:58
-9.45776666666667,65.9165333333333,2025-02-23,06:48:18
-9.43463333333333,65.90015,2025-02-23,11:46:28
-9.4063,65.8903333333333,2025-02-23,16:54:53
-9.37496666666667,65.8749,2025-02-23,22:07:59
-9.34943333333333,65.86635,2025-02-24,03:15:54
-9.31961666666667,65.8495333333333,2025-02-24,08:29:59
-9.28983333333333,65.8343166666667,2025-02-24,13:28:34
-9.25256666666667,65.8153333333333,2025-02-24,18:52:57
-9.21613333333333,65.7900333333333,2025-02-25,00:33:55
-9.18178333333333,65.7703833333333,2025-02-25,05:58:23
-9.14235,65.7450833333333,2025-02-25,11:20:25
-9.08905,65.7297666666667,2025-02-25,16:30:25
-9.04516666666667,65.70085,2025-02-25,22:17:29
-9.0107,65.68195,2025-02-26,03:34:13
-8.97585,65.66695,2025-02-26,09:00:28
-8.9149,65.64115,2025-02-26,14:52:58
-8.86753333333333,65.62525,2025-02-26,20:18:59
-8.86753333333333,65.62525,2025-02-26,20:18:59
-8.8254,65.6061666666667,2025-02-27,02:10:25
-8.79486666666667,65.5926833333333,2025-02-27,07:49:28
-8.75571666666667,65.57635,2025-02-27,13:06:54
-8.68675,65.5493666666667,2025-02-27,23:54:00
-8.65075,65.5351,2025-02-28,05:02:24
-8.61933333333333,65.5217166666667,2025-02-28,10:22:29
-8.58421666666667,65.5079166666667,2025-02-28,15:42:53
-8.54293333333333,65.5077166666667,2025-02-28,21:05:53
-8.50415,65.4957833333333,2025-03-01,02:38:28
-8.4673,65.4871666666667,2025-03-01,08:16:29
-8.43008333333333,65.4710166666667,2025-03-01,13:43:58
-8.40165,65.4659,2025-03-01,18:47:29
-8.36863333333333,65.4508,2025-03-02,00:32:29
-8.33098333333333,65.4401166666667,2025-03-02,06:04:59
-8.30246666666667,65.4351833333333,2025-03-02,11:24:44
-8.26488333333333,65.4228833333333,2025-03-02,17:01:28
-8.23616666666667,65.4187666666667,2025-03-02,22:27:58
-8.19866666666667,65.40325,2025-03-03,04:14:59
-8.16676666666667,65.3986666666667,2025-03-03,09:47:05
-8.13521666666667,65.3897,2025-03-03,15:17:29
-8.10978333333333,65.3908,2025-03-03,20:49:23
-8.08321666666667,65.3916166666667,2025-03-04,01:59:44
-8.05163333333333,65.3939833333333,2025-03-04,07:23:28
-8.023,65.4038333333333,2025-03-04,12:49:53
-7.99295,65.4058166666667,2025-03-04,18:10:24
-7.95391666666667,65.4151833333333,2025-03-04,23:53:59
-7.9202,65.4153,2025-03-05,05:43:58
-7.88795,65.4204,2025-03-05,11:18:59
-7.85791666666667,65.4201166666667,2025-03-05,17:05:53
-7.83601666666667,65.4290166666667,2025-03-05,22:36:04
-7.8103,65.4412333333333,2025-03-06,04:10:47
-7.78248333333333,65.4440833333333,2025-03-06,09:49:39
-7.75521666666667,65.4512,2025-03-06,15:35:24
-7.73151666666667,65.4633666666667,2025-03-06,21:07:54
-7.71233333333333,65.4761666666667,2025-03-07,02:52:30
-7.68998333333333,65.4968166666667,2025-03-07,08:04:59
-7.68998333333333,65.4968166666667,2025-03-07,08:04:59
-7.66331666666667,65.5111,2025-03-07,13:33:43
-7.63461666666667,65.5295333333333,2025-03-07,19:19:58
-7.61978333333333,65.5450833333333,2025-03-08,01:19:33
-7.5997,65.5710833333333,2025-03-08,06:34:19
-7.56916666666667,65.5941333333333,2025-03-08,12:23:58
-7.54901666666667,65.6215833333333,2025-03-08,17:49:24
-7.52678333333333,65.6384333333333,2025-03-08,23:32:28
-7.51166666666667,65.6596166666667,2025-03-09,05:30:49
-7.48706666666667,65.6743166666667,2025-03-09,11:05:53
-7.46415,65.6892666666667,2025-03-09,16:30:58
-7.45,65.7098833333333,2025-03-09,21:56:34
-7.4369,65.7297833333333,2025-03-10,03:35:24
-7.4369,65.7297833333333,2025-03-10,03:35:24
-7.43105,65.7514333333333,2025-03-10,09:09:24
-7.43105,65.7514333333333,2025-03-10,09:09:24
-7.41206666666667,65.77035,2025-03-10,14:34:29
-7.4026,65.7932166666667,2025-03-10,20:37:29
-7.38958333333333,65.8087666666667,2025-03-11,02:01:29
-7.38205,65.8382833333333,2025-03-11,07:14:19
-7.36781666666667,65.8546833333333,2025-03-11,13:18:30
-7.35263333333333,65.8795166666667,2025-03-11,18:32:59
-7.33738333333333,65.9039833333333,2025-03-11,23:51:54
-7.33061666666667,65.9207333333333,2025-03-12,05:34:59
-7.32935,65.9208166666667,2025-03-12,05:38:31
-7.30595,65.9274833333333,2025-03-12,11:20:54
-7.2978,65.9307,2025-03-12,15:46:59
-7.2978,65.9307,2025-03-12,15:46:59
-7.28823333333333,65.9428,2025-03-12,20:04:59
-7.28436666666667,65.93765,2025-03-13,00:36:39
-7.28703333333333,65.9394,2025-03-13,05:08:19
-7.28703333333333,65.9394,2025-03-13,05:08:19
-7.29926666666667,65.94,2025-03-13,09:57:29
-7.28201666666667,65.9596,2025-03-13,14:04:04
-7.26435,65.9841166666667,2025-03-13,17:48:54
-7.25238333333333,66.0014666666667,2025-03-13,21:47:13
-7.23415,66.0323333333333,2025-03-14,01:33:34
-7.21945,66.05485,2025-03-14,05:36:13
-7.20943333333333,66.0811333333333,2025-03-14,09:48:14
-7.19276666666667,66.0971666666667,2025-03-14,14:05:29
-7.17718333333333,66.11875,2025-03-14,18:29:38
-7.17698333333333,66.12885,2025-03-14,23:30:04
-7.16973333333333,66.1480833333333,2025-03-15,04:30:30
-7.15818333333333,66.1717166666667,2025-03-15,09:11:09
-7.15818333333333,66.1717166666667,2025-03-15,09:11:09
-7.14318333333333,66.1820666666667,2025-03-15,14:30:58
-7.15008333333333,66.1968833333333,2025-03-15,20:02:24
-7.14985,66.20935,2025-03-16,01:19:19
-7.14985,66.20935,2025-03-16,01:19:20
-7.14868333333333,66.2122333333333,2025-03-16,06:50:24
-7.14881666666667,66.22375,2025-03-16,12:06:58
-7.15573333333333,66.21835,2025-03-16,17:27:39
-7.16598333333333,66.2292166666667,2025-03-16,23:13:50
-7.1646,66.2327666666667,2025-03-17,05:07:54
-7.17071666666667,66.2390333333333,2025-03-17,11:25:24
-7.18088333333333,66.2405333333333,2025-03-17,17:39:59
-7.19355,66.2541166666667,2025-03-18,05:10:29
-7.19861666666667,66.26985,2025-03-18,07:53:33
-7.20281666666667,66.2868333333333,2025-03-18,10:37:31
-7.20216666666667,66.3020333333333,2025-03-18,13:13:49
-7.20216666666667,66.3020333333333,2025-03-18,13:13:49
-7.19815,66.3173166666667,2025-03-18,16:07:29
-7.199,66.3333166666667,2025-03-18,18:52:34
-7.20195,66.3520166666667,2025-03-18,21:37:50
-7.19998333333333,66.366,2025-03-19,00:28:04
-7.19145,66.3730166666667,2025-03-19,03:28:34
-7.19121666666667,66.3796666666667,2025-03-19,06:24:49
-7.19538333333333,66.3873,2025-03-19,08:59:34
-7.19773333333333,66.3984333333333,2025-03-19,11:50:25
-7.19541666666667,66.4090666666667,2025-03-19,14:28:44
-7.19738333333333,66.4178333333333,2025-03-19,17:16:19
-7.20511666666667,66.4315166666667,2025-03-19,20:07:44
-7.21291666666667,66.4449833333333,2025-03-19,22:59:39
-7.2143,66.4579833333333,2025-03-20,04:29:24
-7.2133,66.491,2025-03-20,14:46:29
-7.2184,66.48615,2025-03-20,19:51:39
-7.22528333333333,66.4957166666667,2025-03-20,22:41:04
-7.22425,66.5059,2025-03-21,01:15:09
-7.2233,66.5109166666667,2025-03-21,06:31:24
-7.2233,66.5109166666667,2025-03-21,06:31:24
-7.23358333333333,66.5157333333333,2025-03-21,12:08:28
-7.23638333333333,66.5258333333333,2025-03-21,17:30:00
-7.243,66.5317333333333,2025-03-21,22:11:59
-7.24306666666667,66.53445,2025-03-21,22:19:40
-7.24306666666667,66.53445,2025-03-21,22:19:40
-7.23446666666667,66.5691666666667,2025-03-22,03:30:08
-7.23473333333333,66.5941333333333,2025-03-22,08:43:54
-7.23675,66.6189666666667,2025-03-22,13:59:29
-7.23473333333333,66.6438833333333,2025-03-22,18:56:10
-7.23928333333333,66.6724166666667,2025-03-23,00:12:53
-7.24341666666667,66.70235,2025-03-23,05:29:28
-7.24326666666667,66.7274333333333,2025-03-23,10:49:59
-7.24445,66.7506833333333,2025-03-23,16:14:57
-7.24146666666667,66.7729833333333,2025-03-23,21:34:15
-7.24761666666667,66.8008166666667,2025-03-24,03:00:28
-7.25143333333333,66.8183,2025-03-24,05:46:29
-7.25725,66.8488,2025-03-24,11:10:19
-7.2616,66.8633333333333,2025-03-24,13:50:14
-7.26898333333333,66.8821333333333,2025-03-24,16:41:44
-7.2774,66.9009333333333,2025-03-24,19:36:14
-7.28345,66.9049333333333,2025-03-24,21:23:44
-7.28663333333333,66.9088833333333,2025-03-25,01:09:13
-7.28945,66.9145,2025-03-25,04:49:09
-7.29535,66.91855,2025-03-25,08:31:28
-7.29676666666667,66.9171666666667,2025-03-25,12:15:34
-7.29676666666667,66.9171666666667,2025-03-25,12:15:35
-7.30056666666667,66.9199833333333,2025-03-25,16:04:26
-7.30056666666667,66.9199833333333,2025-03-25,16:04:26
-7.30663333333333,66.92335,2025-03-25,20:00:20
-7.30336666666667,66.9287833333333,2025-03-25,20:20:09
-7.30398333333333,66.9292666666667,2025-03-25,20:44:13
-7.29055,66.9422833333333,2025-03-26,00:20:29
-7.27916666666667,66.9561666666667,2025-03-26,03:57:23
-7.26895,66.9699833333333,2025-03-26,07:37:59
-7.25206666666667,66.9781333333333,2025-03-26,11:18:50
-7.23528333333333,66.98765,2025-03-26,15:04:29
-7.22461666666667,67.0004666666667,2025-03-26,18:55:49
-7.21135,67.00875,2025-03-26,22:43:54
-7.2019,67.01125,2025-03-27,00:02:29
-7.19053333333333,67.0243166666667,2025-03-27,03:52:40
