X,Y,Name,description
66.9462,-12.7674166666667,incois_1129 Surfacing,<b>12°46.045'S 66°56.772'E<br/>Time of GPS Position: 2025-01-02 06:21:33<br/>Connect time: 2025-01-02 06:25:53<br/>Mission: incois.mi<br/>Segment: 0071.0034<br/>Reason: no comms for a while<br/></b>
66.9514333333333,-12.72095,incois_1129 Surfacing,<b>12°43.257'S 66°57.086'E<br/>Time of GPS Position: 2025-01-02 12:58:29<br/>Connect time: 2025-01-02 12:59:07<br/>Mission: incois.mi<br/>Segment: 0071.0036<br/>Reason: no comms for a while<br/></b>
66.9415166666667,-12.6728166666667,incois_1129 Surfacing,<b>12°40.369'S 66°56.491'E<br/>Time of GPS Position: 2025-01-02 19:00:55<br/>Connect time: 2025-01-02 19:01:19<br/>Mission: incois.mi<br/>Segment: 0071.0038<br/>Reason: pitch not commanded<br/></b>
66.93295,-12.6235666666667,incois_1129 Surfacing,<b>12°37.414'S 66°55.977'E<br/>Time of GPS Position: 2025-01-03 01:13:26<br/>Connect time: 2025-01-03 01:13:31<br/>Mission: incois.mi<br/>Segment: 0071.0040<br/>Reason: no comms for a while<br/></b>
66.9233666666667,-12.5861333333333,incois_1129 Surfacing,<b>12°35.168'S 66°55.402'E<br/>Time of GPS Position: 2025-01-03 07:06:54<br/>Connect time: 2025-01-03 07:07:20<br/>Mission: incois.mi<br/>Segment: 0071.0042<br/>Reason: pitch not commanded<br/></b>
66.9292666666667,-12.54175,incois_1129 Surfacing,<b>12°32.505'S 66°55.756'E<br/>Time of GPS Position: 2025-01-03 13:36:24<br/>Connect time: 2025-01-03 13:36:35<br/>Mission: incois.mi<br/>Segment: 0071.0044<br/>Reason: no comms for a while<br/></b>
66.9242666666667,-12.4975666666667,incois_1129 Surfacing,<b>12°29.854'S 66°55.456'E<br/>Time of GPS Position: 2025-01-03 19:41:58<br/>Connect time: 2025-01-03 19:42:22<br/>Mission: incois.mi<br/>Segment: 0071.0046<br/>Reason: pitch not commanded<br/></b>
66.9229666666667,-12.4519333333333,incois_1129 Surfacing,<b>12°27.116'S 66°55.378'E<br/>Time of GPS Position: 2025-01-04 01:50:33<br/>Connect time: 2025-01-04 01:50:40<br/>Mission: incois.mi<br/>Segment: 0071.0048<br/>Reason: pitch not commanded<br/></b>
66.91455,-12.4239,incois_1129 Surfacing,<b>12°25.434'S 66°54.873'E<br/>Time of GPS Position: 2025-01-04 07:58:24<br/>Connect time: 2025-01-04 07:58:50<br/>Mission: incois.mi<br/>Segment: 0071.0050<br/>Reason: pitch not commanded<br/></b>
66.9331166666667,-12.3877166666667,incois_1129 Surfacing,<b>12°23.263'S 66°55.987'E<br/>Time of GPS Position: 2025-01-04 14:21:53<br/>Connect time: 2025-01-04 14:22:02<br/>Mission: incois.mi<br/>Segment: 0071.0052<br/>Reason: no comms for a while<br/></b>
66.9398166666667,-12.3498333333333,incois_1129 Surfacing,<b>12°20.99'S 66°56.389'E<br/>Time of GPS Position: 2025-01-04 20:33:53<br/>Connect time: 2025-01-04 20:34:17<br/>Mission: incois.mi<br/>Segment: 0071.0054<br/>Reason: pitch not commanded<br/></b>
66.9470833333333,-12.3083166666667,incois_1129 Surfacing,<b>12°18.499'S 66°56.825'E<br/>Time of GPS Position: 2025-01-05 02:25:44<br/>Connect time: 2025-01-05 02:26:00<br/>Mission: incois.mi<br/>Segment: 0071.0056<br/>Reason: pitch not commanded<br/></b>
