Longitude,Latitude,DateTime
88.8703666666667,4.33431666666667,2024-05-15 12:39:24
88.8703666666667,4.33431666666667,2024-05-15 12:39:24
88.8528,4.28635,2024-05-15 19:43:29
88.8528,4.28635,2024-05-15 19:43:29
88.8528,4.28635,2024-05-15 19:43:29
88.83835,4.23723333333333,2024-05-16 02:44:29
88.83835,4.23723333333333,2024-05-16 02:44:30
88.8227833333333,4.19705,2024-05-16 09:45:24
88.8057833333333,4.14551666666667,2024-05-16 16:47:55
88.8057833333333,4.14551666666667,2024-05-16 16:47:55
88.8202333333333,3.12811666666667,2024-05-23 08:58:33
88.8202333333333,3.12811666666667,2024-05-23 08:58:34
88.81325,3.09278333333333,2024-05-23 15:52:54
88.81325,3.09278333333333,2024-05-23 15:52:54
88.8110333333333,3.04325,2024-05-23 22:37:58
88.8110333333333,3.04325,2024-05-23 22:37:59
88.8091833333333,2.99925,2024-05-24 05:17:58
88.8091833333333,2.99925,2024-05-24 05:17:59
88.8023333333333,2.95613333333333,2024-05-24 12:00:55
88.8023333333333,2.95613333333333,2024-05-24 12:00:55
88.8016666666667,2.91553333333333,2024-05-24 18:45:29
88.8016666666667,2.91553333333333,2024-05-24 18:45:29
88.8047333333333,2.86926666666667,2024-05-25 01:30:28
88.8047333333333,2.86926666666667,2024-05-25 01:30:28
88.8047333333333,2.86926666666667,2024-05-25 01:30:29
88.7961166666667,2.82136666666667,2024-05-25 08:35:48
88.7961166666667,2.82136666666667,2024-05-25 08:35:49
88.7900666666667,2.78175,2024-05-25 15:20:29
88.7900666666667,2.78175,2024-05-25 15:20:29
88.7900666666667,2.78175,2024-05-25 15:20:30
88.7979166666667,2.7347,2024-05-25 22:32:00
88.7979166666667,2.7347,2024-05-25 22:32:00
88.7979166666667,2.7347,2024-05-25 22:32:00
88.7979166666667,2.7347,2024-05-25 22:32:00
88.7955,2.69756666666667,2024-05-26 05:31:24
88.7955,2.69756666666667,2024-05-26 05:31:24
88.78425,2.65328333333333,2024-05-26 12:26:59
88.78425,2.65328333333333,2024-05-26 12:26:59
88.7731833333333,2.60651666666667,2024-05-26 19:17:29
88.7731833333333,2.60651666666667,2024-05-26 19:17:30
88.7731833333333,2.60651666666667,2024-05-26 19:17:30
88.7731833333333,2.60651666666667,2024-05-26 19:17:30
88.7751,2.60338333333333,2024-05-26 19:34:38
88.7662,2.55848333333333,2024-05-27 02:28:58
88.7662,2.55848333333333,2024-05-27 02:28:59
88.7662,2.55848333333333,2024-05-27 02:28:59
88.7571666666667,2.5112,2024-05-27 09:15:00
88.7571666666667,2.5112,2024-05-27 09:15:00
88.7445,2.46395,2024-05-27 16:07:29
88.7315,2.4147,2024-05-27 23:11:59
88.7315,2.4147,2024-05-27 23:11:59
88.7160333333333,2.36843333333333,2024-05-28 05:56:54
88.7160333333333,2.36843333333333,2024-05-28 05:56:54
88.69585,2.3126,2024-05-28 12:41:29
88.69585,2.3126,2024-05-28 12:41:29
88.69585,2.3126,2024-05-28 12:41:29
88.6865333333333,2.26166666666667,2024-05-28 19:43:59
88.6865333333333,2.26166666666667,2024-05-28 19:43:59
88.67225,2.2184,2024-05-29 02:38:33
88.67225,2.2184,2024-05-29 02:38:34
88.6631666666667,2.1693,2024-05-29 09:34:24
88.6631666666667,2.1693,2024-05-29 09:34:24
88.6631666666667,2.1693,2024-05-29 09:34:24
88.6631666666667,2.1693,2024-05-29 09:34:24
88.66575,2.1689,2024-05-29 09:48:24
88.6847333333333,2.16036666666667,2024-05-29 16:43:54
88.6847333333333,2.16036666666667,2024-05-29 16:43:54
88.6847333333333,2.16036666666667,2024-05-29 16:43:54
88.6922166666667,2.14516666666667,2024-05-29 23:37:29
88.6922166666667,2.14516666666667,2024-05-29 23:37:30
88.7159166666667,2.14021666666667,2024-05-30 06:22:23
88.7159166666667,2.14021666666667,2024-05-30 06:22:24
88.7159166666667,2.14021666666667,2024-05-30 06:22:24
88.7482166666667,2.13781666666667,2024-05-30 11:28:01
88.7482166666667,2.13781666666667,2024-05-30 11:28:02
88.7621,2.09471666666667,2024-05-30 15:51:04
88.7621,2.09471666666667,2024-05-30 15:51:04
88.7682166666667,2.05363333333333,2024-05-30 20:47:00
88.7682166666667,2.05363333333333,2024-05-30 20:47:00
88.77715,2.0077,2024-05-31 01:56:58
88.77715,2.0077,2024-05-31 01:56:59
88.78685,1.96638333333333,2024-05-31 07:18:29
